SHOP_CODE,ITEM_CODE,ITEM_NAME,PRICE,ERP_QTY,DEPT
KCS,124998,"PUIDOR PASTA SAUCE NAPOLETANA 360G  12",41.99,1,SUPERMARKET
MSS,125000,"PUIDOR PESTO SAUCE 570G  12",224.99,19,SUPERMARKET
LFS,125017,"DOMO ENGLISH CAKE VANILLA 454G  12",62.99,5,SUPERMARKET
ACH,125030,"DOMO CAKE MIX VANILLA  500G  12",62.99,15,SUPERMARKET
MSS,125103,"BEAUTY SECRETS BLACK SOAP TURMERIC 350G  24",67.99,24,SUPERMARKET
SPN,125103,"BEAUTY SECRETS BLACK SOAP TURMERIC 350G  24",67.99,19,SUPERMARKET
HAA,125105,"BEAUTY SECRETS SHEA BUTTER EUPHORIA 200G   24",75.49,5,SUPERMARKET
M04,125105,"BEAUTY SECRETS SHEA BUTTER EUPHORIA 200G   24",75.49,3,SUPERMARKET
SPN,125115,"DOMO ICE CREAM STRAWBERRY  6 X 12  70G  72",15.49,48,SUPERMARKET
LFS,125136,"DOMO JELLY VEGETARIAN STRAWBERRY  BANANA 85G   72",19.49,10,SUPERMARKET
SPN,125136,"DOMO JELLY VEGETARIAN STRAWBERRY  BANANA 85G   72",19.49,50,SUPERMARKET
M03,125138,"DOMO VANILLA  SUGAR 100G   24",22.99,15,SUPERMARKET
KCS,125149,"AHMAD TEA BEAUTY 30G 20X15G   6",44.49,8,SUPERMARKET
ADB,125155,"AHMAD TEA SLEEP CAMO HONEYLAVEN 30G 20X15G  6",44.49,5,SUPERMARKET
KCS,125156,"AHMAD TEA STRAWBERRY SENSATION 30G 20X15G  6",39.99,7,SUPERMARKET
SPN,125180,"TOLSEN BLOWER 600W 79606BS",439,1,"HARDWARE & BUILDING MATERIAL"
SPN,125181,"TOLSEN DIAMOND CUTTING BLADE 10MM 76707",139,14,"HARDWARE & BUILDING MATERIAL"
FAR,125184,"TOLSEN JIGSAW BLADES HCS 5PCS SET 100MM 76806",24.9,23,"HARDWARE & BUILDING MATERIAL"
M03,125188,"TOLSEN SCREWDRIVER BITS DOUBLE END 10PCS SET 20360",49,1,"HARDWARE & BUILDING MATERIAL"
TMP,125197,"OBA SUNFLOWER OIL 45LT 4",199.99,18,SUPERMARKET
M05,125197,"OBA SUNFLOWER OIL 45LT 4",199.99,21,SUPERMARKET
MDN,125223,"MINI PLANTER POT ARTIFICIAL GLASS 175CM",279,5,"HOME DECOR & TEXTILES"
KCS,125239,"DESTELLO  LIQUID DISHWASH LEMON 750ML  16",39.99,1,SUPERMARKET
M05,125242,"ROMAR AIR REFRESHNER SPRAY WHITE  FLOWERS 300ML  8",39.99,11,SUPERMARKET
MAS,125243,"ROMAR AIR REFRESHENER SPRAY  JASMINE 300ML  8",39.99,4,SUPERMARKET
MAS,125244,"ROMAR AIR REFRESHENER SPRAY LEMON   300ML  8",39.99,10,SUPERMARKET
SPN,125246,"ROMAR AIR REFRESHENER SPRAY OCEANIC 300ML  8",39.99,2,SUPERMARKET
ACH,125246,"ROMAR AIR REFRESHENER SPRAY OCEANIC 300ML  8",39.99,7,SUPERMARKET
TMP,125246,"ROMAR AIR REFRESHENER SPRAY OCEANIC 300ML  8",39.99,2,SUPERMARKET
HAA,125250,"BUMBLE BABY DIAPERS TWIN N3 MIDI  40PCS  5",139.99,3,SUPERMARKET
M05,125259,"SAIRO FAMILY SHOWER  GEL OLIVE 750ML  12",29.99,10,SUPERMARKET
MSS,125259,"SAIRO FAMILY SHOWER  GEL OLIVE 750ML  12",29.99,13,SUPERMARKET
LFS,125260,"SAIRO FAMILY SHOWER GEL  SWEET ESCAPE 750ML  12",29.99,10,SUPERMARKET
M05,125261,"ROMAR FABRIC SOFTENER CONC BLUE SKY 2L  6",84.99,6,SUPERMARKET
KS7,125261,"ROMAR FABRIC SOFTENER CONC BLUE SKY 2L  6",84.99,1,SUPERMARKET
M04,125261,"ROMAR FABRIC SOFTENER CONC BLUE SKY 2L  6",84.99,9,SUPERMARKET
GBA,125262,"ROMAR FABRIC SOFTENER CONC FLORA 2L  6",81.99,4,SUPERMARKET
FAR,125263,"ROMAR FABRIC SOFTENER CONC ARGAN 2L  6",81.99,7,SUPERMARKET
ACH,125263,"ROMAR FABRIC SOFTENER CONC ARGAN 2L  6",81.99,7,SUPERMARKET
M04,125264,"ROMAR FABRIC SOFTENER CONC SPA  2L  6",84.99,9,SUPERMARKET
ADB,125265,"ROMAR FABRIC SOFTENER CONC BABY POWDER  2L  6",84.99,2,SUPERMARKET
LFS,125270,"DR POTENT ADULT DIAPERS XL 10PC  6",154.99,3,SUPERMARKET
MDN,125270,"DR POTENT ADULT DIAPERS XL 10PC  6",154.99,4,SUPERMARKET
FAR,125273,"AIRPRO HANGING BOTTLE AFRESHNER CAVENTUS 10ML 12",35.99,8,SUPERMARKET
LFS,125274,"AIRPRO MINI CLIP AREFRSHNER FRESH VANILLA 25ML 6",20.49,32,SUPERMARKET
MAS,125282,"DZIRE TV BRACKET WTILT 2650 TB2650TP1102",89,18,"ELECTRONICS & TELECOM"
TMP,125283,"DZIRE TV BRACKET WTILT 32 65 TB3265TP1103",149,6,"ELECTRONICS & TELECOM"
MDN,125283,"DZIRE TV BRACKET WTILT 32 65 TB3265TP1103",149,19,"ELECTRONICS & TELECOM"
MDN,125284,"DZIRE TV BRACKET FULL MOTION 2650 TB2650FU43P",189,12,"ELECTRONICS & TELECOM"
MAS,125284,"DZIRE TV BRACKET FULL MOTION 2650 TB2650FU43P",189,8,"ELECTRONICS & TELECOM"
ACH,125285,"DZIRE DVD BRACKET 350X250MM TBDVDSQ10",199,4,"ELECTRONICS & TELECOM"
M05,125287,"AIRPRO AEROSOL LAVENDER  300ML  24",29.99,8,SUPERMARKET
KCS,125292,"AIRPRO AEROSOL VANILLA  300ML  24",28.99,10,SUPERMARKET
KS7,125306,"AIRPRO AFRESHNER ORGANIC CAN  COFFEE  42G  24",39.99,21,SUPERMARKET
SPN,125315,"MAC POWDER KISS  MARRAKESH MERE  21",600,15,SUPERMARKET
SPN,125351,"REXONA MEN DEO APA XTRACOOL ARN 200ML  6",42.99,1,SUPERMARKET
KCS,125358,"ROMAR FABRIC SOFTENER FLORAL 750ML  15",36.99,12,SUPERMARKET
KAS,125359,"ROMAR FABRIC SOFTENER TALC 750ML  15",36.99,15,SUPERMARKET
KCS,125360,"ROMAR FABRIC SOFTENER SPA 750ML  15",36.99,32,SUPERMARKET
ACH,125366,"ACTIVITY BOOK SERIES EXPLORE",24.9,9,STATIONERY
LFS,125375,"PRE SCHOOL WRITING  BOOK ABC CAPITAL CO EDITION",15.9,87,STATIONERY
SPN,125404,"OKF FRUIT DRINK WALOE LEMON GINGER 500ML 20",26.99,25,SUPERMARKET
SPN,125408,"OKF YOGURT SPARKLING 500ML 20",23.99,15,SUPERMARKET
FAR,125409,"OKF ALOE ORGANIC 15LTR  12",59.99,6,SUPERMARKET
SPN,125429,"VIRGINIA GREEN GARDEN OYSTER SAUCE 710ML 12",58.99,14,SUPERMARKET
ACH,125429,"VIRGINIA GREEN GARDEN OYSTER SAUCE 710ML 12",58.99,11,SUPERMARKET
HAA,125439,"ROBE HOOK ZINC ALLOY SINGLE 1935S RK",9.9,34,"HOUSEWARE & KITCHENWARE"
ACH,125449,"SOAP HOLDER ZINC ALLOY 445X28X36CM 1939S RJK",9.9,16,"HOUSEWARE & KITCHENWARE"
KS7,125458,"WALL LAMP OUTDOOR 14X20X32CM BLCKGLASS ML213291W",299,1,"HOME DECOR & TEXTILES"
SPN,125473,"LED TABLE LAMP 9X9X19 PINK ML218124",129,6,"HOME DECOR & TEXTILES"
TMP,125474,"LED TABLE LAMP 9X9X19 BLUE ML218124",129,13,"HOME DECOR & TEXTILES"
MDN,125482,"SOAP BASKET ZINC ALLOY 445X28X36CM 7551B RJK",9.9,5,"HOUSEWARE & KITCHENWARE"
ACH,125486,"TUMBLER HOLDER ZINC ALLOY DOUBLE 50752 RK",9.9,7,"HOUSEWARE & KITCHENWARE"
HAA,125502,"TRAY ROUND PLAIN BOREX GLASS 2PCS SET 145222",14.9,3,"HOUSEWARE & KITCHENWARE"
MAS,125513,"DE CECCO FETTUCCINE PASTA 500G 8",62.99,1,SUPERMARKET
KS7,125517,"DE CECCO PESTO ALLA GENOVESE   190G 12",79.49,12,SUPERMARKET
KAS,125577,"SOFT SERVE IGLOO CHOCOLATE 1LTR 12",129.99,1,SUPERMARKET
TMP,125630,"PLATE EMBOSSED PORCELAIN 8 38832 RJK",12.9,33,"HOUSEWARE & KITCHENWARE"
SPN,125632,"ARTIFICIAL FLOWER 10 HEADS PLASTIC DIA 55CM 40CM",34.9,27,"HOME DECOR & TEXTILES"
ACH,125643,"ARTIFICIAL FLOWER 7 BRANCH PLASTIC 55CM",16.9,1,"HOME DECOR & TEXTILES"
FAR,125739,"TUMBLER ASCOT OF WHISKY GLASS 300ML DXB N0757",79,3,"HOUSEWARE & KITCHENWARE"
ACH,125748,"TUMBLER OCTIME 6PCS SET 310ML DXB L7353",79,6,"HOUSEWARE & KITCHENWARE"
KS7,125775,"TUMBLER OCTIME 3PCS SET 300ML DXB P1792",39.9,6,"HOUSEWARE & KITCHENWARE"
MAS,125781,"ICE CREAM CUP QUDRO 6PCS SET 250ML DXB N3056",89,1,"HOUSEWARE & KITCHENWARE"
HAA,125793,"SUITCASE W4WHEEL POLY BLUERED 58CM BALENO",599,1,LUGGAGE
TMP,125824,"BASKET JCJ PLASTIC 4211",19.9,1,"HOUSEWARE & KITCHENWARE"
MDN,125866,"POPIZZ SPARKLING RED GRAPE 750ML  6",49.99,17,SUPERMARKET
MAS,125866,"POPIZZ SPARKLING RED GRAPE 750ML  6",49.99,7,SUPERMARKET
MDN,125869,"POPIZZ SPARKLING DRINK APPLE 750ML  6",49.99,33,SUPERMARKET
TMP,125871,"POPIZZ SPARKLING WHITE GRAPE 750ML  6",49.99,42,SUPERMARKET
TMP,125895,"LAV WINE GLASS LVNEV539A",59,10,"HOUSEWARE & KITCHENWARE"
ACH,125896,"LAV TUMBLER 6PCS SET LVBRO29F",89,2,"HOUSEWARE & KITCHENWARE"
LFS,125978,"BABY ASPARAGUS GREEN  IMPORT 200G",179.99,4,SUPERMARKET
KAS,125978,"BABY ASPARAGUS GREEN  IMPORT 200G",179.99,3,SUPERMARKET
MSS,125982,"BABY LEAVES MESCLUN IMPORT 125G",64.99,3,SUPERMARKET
SPN,125982,"BABY LEAVES MESCLUN IMPORT 125G",64.99,44,SUPERMARKET
SPN,125992,"BASIL IMPORT PACK",79.99,2,SUPERMARKET
LFS,125993,"HERBS CHIVES  IMPORT PACK",99.99,2,SUPERMARKET
SPN,125993,"HERBS CHIVES  IMPORT PACK",99.99,16,SUPERMARKET
MSS,126011,"RED CURRANTS  IMPORT",109.99,-1,SUPERMARKET
KAS,126011,"RED CURRANTS  IMPORT",109.99,6,SUPERMARKET
MDN,126036,"DOMS CORRECTION PEN WHITENER 7ML 7273",8.9,1,STATIONERY
FAR,126039,"WATER COLOUR CAKE MINI DOMS 15MM 15 SHADES 7939",7.9,18,STATIONERY
LFS,126041,"CHALK HOLDER POUCH DOMS 3461",4.9,67,STATIONERY
ACH,126041,"CHALK HOLDER POUCH DOMS 3461",4.9,12,STATIONERY
MSS,126061,"TUMBLER GLASS ELIXIR 280ML 6PCS TT 043",9.9,6,"HOUSEWARE & KITCHENWARE"
M03,126075,"WRIGLEYS SKITTLES GIANT 45G  36",14.99,-1,SUPERMARKET
GBA,126093,"HAPPY FULL SPIDER 70G  48",9.99,22,SUPERMARKET
LFS,126095,"HAPPY FULL FRUITS 70G  48",9.99,115,SUPERMARKET
M04,126095,"HAPPY FULL FRUITS 70G  48",9.99,55,SUPERMARKET
FAR,126097,"HAPPY FULL CUBIES 70G  48",9.99,87,SUPERMARKET
GBA,126097,"HAPPY FULL CUBIES 70G  48",9.99,46,SUPERMARKET
SPN,126174,"ORGANIZER PLASTIC BSF00903",49.9,5,"HOUSEWARE & KITCHENWARE"
SPN,126183,"PITCHER POLYGON KAREFE 1600CC C00376",4.9,1,"HOUSEWARE & KITCHENWARE"
KCS,126193,"ZOFLORA COUNTRY GARDEN 120ML  12",45.99,7,SUPERMARKET
M04,126193,"ZOFLORA COUNTRY GARDEN 120ML  12",45.99,11,SUPERMARKET
MAS,126193,"ZOFLORA COUNTRY GARDEN 120ML  12",45.99,19,SUPERMARKET
MDN,126195,"ZOFLORA LINEN FRESH   120ML  12",45.99,20,SUPERMARKET
FAR,126195,"ZOFLORA LINEN FRESH   120ML  12",45.99,4,SUPERMARKET
HAA,126201,"AIRPRO MICMAN AIRREFRSHENER VELVET MASK 35G  6",82.99,4,SUPERMARKET
FAR,126202,"AIRPRO MICMAN OCEAN ESCAPE  REFILL 30G  24",49.99,19,SUPERMARKET
KS7,126204,"AIRPRO HANGING BOTTLE AFRESHNER ARMANI SI 10ML 12",35.99,11,SUPERMARKET
LFS,126207,"AIRPRO HANGIN BOTTLE AFRESHNER SAVSAUV 10ML  12",35.99,13,SUPERMARKET
LFS,126208,"AIRPRO  AIRFRESHENER GEL PINA COLADA 128G 24",24.99,21,SUPERMARKET
KCS,126208,"AIRPRO  AIRFRESHENER GEL PINA COLADA 128G 24",24.99,32,SUPERMARKET
KAS,126208,"AIRPRO  AIRFRESHENER GEL PINA COLADA 128G 24",24.99,7,SUPERMARKET
HAA,126209,"AIRPRO  AIRFRESHENER GEL  LAVENDER 128G  24",24.49,24,SUPERMARKET
MDN,126210,"AIRPRO TOUCH AND SPRAY AFRSHNER STRAWBRRY 36ML  6",36.99,1,SUPERMARKET
FAR,126211,"AIRPRO TOUCHSPRAY AFRSHENER PINA COLADA 36ML  6",36.99,3,SUPERMARKET
ADB,126212,"AIRPRO  MINI CLIP AIRREFRSHENER CITRUS 25ML 6",20.49,5,SUPERMARKET
KS7,126216,"AIRPRO MINI CLIP AFRSHENER CRISP LINEN 25ML  6",20.49,4,SUPERMARKET
MAS,126219,"AIRPRO AIRFRESHNER ORGANIC CAN WARM VANILLA 42G 24",39.99,13,SUPERMARKET
ADB,126223,"AIRPRO AIRFRESHNER ORGANIC CAN BLACKCRYSTAL 42G 24",39.99,24,SUPERMARKET
LFS,126224,"AIRPRO NAPHTALENE BALLS WHITE SMALL 120G   120",11.49,198,SUPERMARKET
KS7,126224,"AIRPRO NAPHTALENE BALLS WHITE SMALL 120G   120",11.49,4,SUPERMARKET
ACH,126225,"AIRPRO AIRFRSHNER DUAL SCENT LEMONSTRAW 30ML  6",34.99,13,SUPERMARKET
FAR,126225,"AIRPRO AIRFRSHNER DUAL SCENT LEMONSTRAW 30ML  6",34.99,5,SUPERMARKET
GBA,126225,"AIRPRO AIRFRSHNER DUAL SCENT LEMONSTRAW 30ML  6",34.99,1,SUPERMARKET
SPN,126229,"AIRPRO AIRREFRSHENER UFO MEMBRANE SBERRY 65ML 24",29.99,6,SUPERMARKET
HAA,126263,"FEGGY FISH SPRING ROLL 10PCS 450G 1",42.99,9,SUPERMARKET
M05,126275,"LITTLE TREES AIRFRESHNER BLACK ICE 1P 24",14.99,70,SUPERMARKET
FAR,126288,"CASA DE CAMPO PEELED PLUM TOMATOES 25KG  6",119.99,12,SUPERMARKET
HAA,126288,"CASA DE CAMPO PEELED PLUM TOMATOES 25KG  6",119.99,16,SUPERMARKET
SPN,126304,"FRYLIGHT OLIVE OIL SPRAY 190ML  6",69.99,12,SUPERMARKET
M05,126307,"HARIBO BALLA BITES 140G154G  12",29.99,1,SUPERMARKET
LFS,126318,"HARIBO TWIN SNAKES 1SIDE SWEET 1SIDE SOUR 140G  12",29.99,108,SUPERMARKET
MDN,126326,"DRESSING STOOL WOODEN CH8ND9112",499,1,FURNITURE
LFS,126347,"TONITTO IL SORBETTO MANGOPASSION FRUIT 500ML  6",93.99,5,SUPERMARKET
LFS,126354,"TONITTO SORBET MANGO  PASSION FRUIT SET OF 3 60G",99.99,1,SUPERMARKET
SPN,126361,"TONITTO YOYO YOGURT ICE CREAM RASPBERRY 500ML  8",79.99,2,SUPERMARKET
ACH,126382,"TONITTO LINEA  ICE CREAM CHOCO SYRUP 500ML  8",79.99,3,SUPERMARKET
SPN,126382,"TONITTO LINEA  ICE CREAM CHOCO SYRUP 500ML  8",79.99,18,SUPERMARKET
MSS,126383,"TONITTO LINEA ICE CREAM WITH SWEETENERS 500ML  8",79.99,38,SUPERMARKET
MAS,126383,"TONITTO LINEA ICE CREAM WITH SWEETENERS 500ML  8",79.99,7,SUPERMARKET
TMP,126401,"BRIDOR APPLE TURNOVER 40G  255",16.99,2,SUPERMARKET
SPN,126415,"KWV CLASS ROSE WINE 750ML 6",156.99,13,SUPERMARKET
KS7,126415,"KWV CLASS ROSE WINE 750ML 6",156.99,8,SUPERMARKET
FAR,126417,"PEARLY BAY SWEET RED WINE 750ML 6",92.49,1,SUPERMARKET
KAS,126438,"WATER WIPES BABY WIPES 60PCS 6",54.99,9,SUPERMARKET
MDN,126470,"JUVER DISFRUTA  MANGO DRINK 330ML 18",13.99,1,SUPERMARKET
M04,126472,"JUVER DISFRUTA 10 F  10V DRINK 330ML 18",14.49,1,SUPERMARKET
M05,126479,"CHICKEN WINGS KG",84.99,-22.245,SUPERMARKET
FAR,126480,"CHICKEN LEG  DRUMSTICK KG",88.99,-35.086,SUPERMARKET
KAS,126482,"CHICKEN BREAST KG",94.99,-113.765,SUPERMARKET
LFS,126515,"CHICKEN RED TAWOUK MARINATED KG",99.99,-136.455,SUPERMARKET
M04,126523,"CHICKEN SHAWARMA MARINATED",99.99,-11.575,SUPERMARKET
SPN,126531,"BEEF SHAWARMA MARINATED KG",149.99,-.314,SUPERMARKET
SPN,126540,"BEEF MINCED MEAT KG",114.99,-49.66,SUPERMARKET
M03,126540,"BEEF MINCED MEAT KG",114.99,-680.585,SUPERMARKET
M04,126543,"BEEF RIBS",109.99,-24.4,SUPERMARKET
MSS,126554,"LAMB BURKINA NECK",172.99,-1.247,SUPERMARKET
MSS,126576,"SMOKED GOAT LEG",169.99,-14.105,SUPERMARKET
HAA,126652,"LA SALUD DISHWASH LIQUID OXY ACTIVE 750ML 12",32.99,9,SUPERMARKET
M04,126660,"LA SALUD BLEACH WITH DETERGENT MARINE 5L 3",77.49,2,SUPERMARKET
FAR,126663,"QUERAY HAND SOAP  BABY  KIDS 500ML 12",36.99,6,SUPERMARKET
FAR,126669,"WALL CLOCK SAKURA 305X305X43 2944P",89,5,"HOME DECOR & TEXTILES"
HAA,126672,"WALL CLOCK SAKURA 305X305X43 2954",85,4,"HOME DECOR & TEXTILES"
MDN,126672,"WALL CLOCK SAKURA 305X305X43 2954",85,10,"HOME DECOR & TEXTILES"
LFS,126674,"WALL CLOCK SAKURA 203X203X38 2989",47.9,17,"HOME DECOR & TEXTILES"
KS7,126674,"WALL CLOCK SAKURA 203X203X38 2989",47.9,5,"HOME DECOR & TEXTILES"
KS7,126678,"WALL CLOCK SAKURA 406X406X41 3321M",179,3,"HOME DECOR & TEXTILES"
TMP,126681,"WALL CLOCK SAKURA 278X278X41 2951",65,10,"HOME DECOR & TEXTILES"
HAA,126686,"WALL CLOCK SAKURA 305X305X4 3008",89,4,"HOME DECOR & TEXTILES"
MSS,126686,"WALL CLOCK SAKURA 305X305X4 3008",89,1,"HOME DECOR & TEXTILES"
KAS,126745,"BEEF FILLET RM",189.99,3.13,SUPERMARKET
M05,126800,"APPLE ROYAL GALA KG",45.99,-19.72,SUPERMARKET
TMP,126800,"APPLE ROYAL GALA KG",45.99,-6.4,SUPERMARKET
KCS,126804,"JUVER  100  MULTIFRUITS 200ML 30",9.19,15,SUPERMARKET
HAA,126809,"JUVER  DISFRUTA  MANGO 200ML 30",7.99,49,SUPERMARKET
LFS,126812,"JUVER  DISFRUTA  PEAR PINE 200ML 30",7.99,30,SUPERMARKET
KS7,126812,"JUVER  DISFRUTA  PEAR PINE 200ML 30",7.99,36,SUPERMARKET
KCS,126892,"BETIS GLASS EXTRA VIRGIN OLIVE OIL 750ML  12",250.12,2,SUPERMARKET
SPN,126897,"BETIS GLASS OLIVE 125ML  24",59.99,4,SUPERMARKET
SPN,126919,"LACTASOY SOYMILK HICALCIUM 1L  12",39.99,5,SUPERMARKET
LFS,126928,"JOHN WEST TUNA CHUNKS IN SPRING WATER 125G 48",31.99,2,SUPERMARKET
ADB,126928,"JOHN WEST TUNA CHUNKS IN SPRING WATER 125G 48",31.99,16,SUPERMARKET
HAA,126934,"WHOLE TUNA NATURAL ALBACORE PETIT NAVIRE 190G 48",48.49,64,SUPERMARKET
ADB,126951,"GRANORO CONCHIGLIONI 49102 500G  12",43.99,4,SUPERMARKET
SPN,126954,"GRANORO ROTELLE DEDICATO 20093 500G  20",29.99,4,SUPERMARKET
M03,126961,"GRANORO LASAGNE GLUTEN FREE 71470 250G  12",48.99,7,SUPERMARKET
KS7,126970,"GRANORO LINGUE DI PASSERO 1003 500G  24",21.99,1,SUPERMARKET
LFS,127009,"PHILIPS BLENDER 2L 600W GLASS HR229120",1599,3,"ELECTRICAL APPLIANCES"
SPN,127009,"PHILIPS BLENDER 2L 600W GLASS HR229120",1599,2,"ELECTRICAL APPLIANCES"
KAS,127030,"FRESH LOBSTERS KG",392,.02,SUPERMARKET
SPN,127031,"FRESH BARACUDA KG",109.99,18.82,SUPERMARKET
SPN,127033,"FRESH GROUPER FISH KG",147,146.065,SUPERMARKET
KCS,127064,"WHITE CABBAGE  IMPORTKG",69.99,3.705,SUPERMARKET
TMP,127064,"WHITE CABBAGE  IMPORTKG",69.99,20.55,SUPERMARKET
SPN,127068,"AKAI DRY IRON 10001200W EI048A2080",205,1,"ELECTRICAL APPLIANCES"
KCS,127073,"ALTAGHZIAH TURKEY MORTADELLA BLOCK 2KG",159.99,1.79,SUPERMARKET
KCS,127074,"ALTAGHZIAH BEEF MORTADELLA WITH HOTCHILI BLOCK 2KG",159.99,1.87,SUPERMARKET
SPN,127076,"ALTAGHZIAH OLIVE BEEF MORTADELLA BLOCK KGS",159.99,6.055,SUPERMARKET
KCS,127077,"ALTAGHZIAH COCKTAIL CHICKEN MORTADELLA BLOCK",129.99,1.675,SUPERMARKET
MSS,127078,"ALTAGHZIAH CHICKEN BREAST BLOCK",249.99,4.24,SUPERMARKET
M03,127079,"ALTAGHZIAH SMOKED CHICKEN BREAST BLOCK 3KG",344.99,-.105,SUPERMARKET
SPN,127092,"STEVIA NATURES HEART CINNAMON BISCUITS 350GM",144.99,1,SUPERMARKET
SPN,127194,"FRESH RED MULLET KG",84.99,28.325,SUPERMARKET
M03,127194,"FRESH RED MULLET KG",84.99,1.215,SUPERMARKET
MSS,127194,"FRESH RED MULLET KG",84.99,-.673,SUPERMARKET
KAS,127194,"FRESH RED MULLET KG",84.99,4.12,SUPERMARKET
LFS,127207,"FRESH BUTTER FISH KG",98.99,1.392,SUPERMARKET
M03,127207,"FRESH BUTTER FISH KG",98.99,-.42,SUPERMARKET
KAS,127207,"FRESH BUTTER FISH KG",98.99,-1.7,SUPERMARKET
MDN,127221,"CASSEROLE SOUP POT 3PCS SET  CERAMIC GGK T103077",219,14,"HOUSEWARE & KITCHENWARE"
FAR,127221,"CASSEROLE SOUP POT 3PCS SET  CERAMIC GGK T103077",219,8,"HOUSEWARE & KITCHENWARE"
TMP,127229,"JAYKAY PRIMARY SERIES NOTE 1 40L WCOVER G",4.9,49,STATIONERY
MSS,127284,"ANNIES VINAIGRETTE BALSAMIC 8OZ  6",109.99,14,SUPERMARKET
LFS,127286,"ANNIES ORGANIC MUSTARD DIJON 9OZ  12",72.99,12,SUPERMARKET
MSS,127286,"ANNIES ORGANIC MUSTARD DIJON 9OZ  12",72.99,11,SUPERMARKET
KCS,127337,"EXETER LUNCHEON MEAT WITH BEEF 320G 24",33.99,30,SUPERMARKET
KS7,127337,"EXETER LUNCHEON MEAT WITH BEEF 320G 24",33.99,28,SUPERMARKET
SPN,127342,"EXETER CHICKEN HOT DOG 400G 12",28.99,93,SUPERMARKET
FAR,127342,"EXETER CHICKEN HOT DOG 400G 12",28.99,36,SUPERMARKET
M05,127359,"PURDEYS  REJUVENATION GRAPE APPLE 330ML 12",25.49,9,SUPERMARKET
LFS,127359,"PURDEYS  REJUVENATION GRAPE APPLE 330ML 12",25.49,13,SUPERMARKET
HAA,127359,"PURDEYS  REJUVENATION GRAPE APPLE 330ML 12",25.49,15,SUPERMARKET
FAR,127398,"BETTY CROCKER FROSTING BUTTER CREAM WHIP 12OZ  8",54.99,7,SUPERMARKET
LFS,127406,"SUPER COOK STEWPOT 22CM WLID CHN B4594584 B1434584",319,1,"HOUSEWARE & KITCHENWARE"
KS7,127445,"SUPER COOK WOKPAN 28CM WLID CHN B4591684 B1431684",359,2,"HOUSEWARE & KITCHENWARE"
MSS,127445,"SUPER COOK WOKPAN 28CM WLID CHN B4591684 B1431684",359,2,"HOUSEWARE & KITCHENWARE"
TMP,127446,"TEFAL STEAM IRON 1200W FV1941M0",399,6,"ELECTRICAL APPLIANCES"
SPN,127446,"TEFAL STEAM IRON 1200W FV1941M0",399,1,"ELECTRICAL APPLIANCES"
KAS,127457,"FRESH SNAPPER FISH KG",129.99,-33.22,SUPERMARKET
KCS,127464,"PRESIDENT BRANDY MEL 900ML 6",120.99,1,SUPERMARKET
KS7,127625,"PHOTO FRAME WOODEN CARVING 25X15X30 23818",59,3,"HOME DECOR & TEXTILES"
MSS,127625,"PHOTO FRAME WOODEN CARVING 25X15X30 23818",59,10,"HOME DECOR & TEXTILES"
TMP,127626,"PHOTO FRAME WOODEN CARVING 22X15X27 23995",59,1,"HOME DECOR & TEXTILES"
KS7,127626,"PHOTO FRAME WOODEN CARVING 22X15X27 23995",59,4,"HOME DECOR & TEXTILES"
SPN,127634,"PLAQUE WOODEN CARVED MRMRS 375X2X12 23899",59,2,"HOME DECOR & TEXTILES"
TMP,127635,"PLAQUE WOODEN CARVED HOME 405X5X15 1505",59,1,"HOME DECOR & TEXTILES"
HAA,127645,"WALL HOOK WOODEN CARVING 42X7X21 23298",69,1,"HOME DECOR & TEXTILES"
LFS,127662,"HUNTERS POTATO CHIPS BLACKTRUFFLEPARMESAN 25G 50",13.99,15,SUPERMARKET
SPN,127663,"HUNTERS POTATO CHIPSWHITE TRUFFLEPORCINI 25G  50",13.99,55,SUPERMARKET
ACH,127697,"CUP AND SAUCER 8PCS SET 350ML CERAMIC GGK",119,8,"HOUSEWARE & KITCHENWARE"
KS7,127725,"TRIANGLE PASTRY BOARD  50PCS OWN USE",41.99,43,SUPERMARKET
KS7,127732,"PAPER BOARD ROUND CAKE 45CM YWU",4.9,1,"HOUSEWARE & KITCHENWARE"
FAR,127757,"PAPER BOX CAKE DOUBLE TIER 14 385X385X28CM YWU",59,12,"HOUSEWARE & KITCHENWARE"
KS7,127759,"PAPER PACK DOLLIES 100PCS 23CM YWU",4.9,8,"HOUSEWARE & KITCHENWARE"
TMP,127761,"PAPER PACK DOLLIES 100PCS 267CM YWU",4.9,34,"HOUSEWARE & KITCHENWARE"
MDN,127762,"PAPER PACK DOLLIES 100PCS 29CM YWU",4.9,2,"HOUSEWARE & KITCHENWARE"
M04,127774,"PARMALAT DAIRY SNACK PLAIN  YOGURT  100G 12",39.99,7,SUPERMARKET
HAA,127775,"PARMALAT DAIRY SNACK PINEAPPLE YOGURT  100G 12",39.99,7,SUPERMARKET
MSS,127777,"PARMALAT DAIRY SNACK STRAWBERRY YOGURT  100G 12",39.99,8,SUPERMARKET
MAS,127777,"PARMALAT DAIRY SNACK STRAWBERRY YOGURT  100G 12",39.99,1,SUPERMARKET
ADB,127777,"PARMALAT DAIRY SNACK STRAWBERRY YOGURT  100G 12",39.99,2,SUPERMARKET
KS7,127803,"ST BAMBOO SKEWERS 6X25MM  200X100",9.99,-5,SUPERMARKET
